0x4e8730f175811c3079c411309db823e62a4f9598, 0.0007009994
0x56025c57c2621b08f5cf7f0d3acab5c2a818e5fa, 0.019994
0x8ba099790596e7b28f1798adebab1c7cacf226c1, 0.019994
0x553e42589b17c61792ecdbfcae90babe4af790f2, 0.0
0xe6fd24ffe16cc5a2ea1e7b9b173004cd7b8c4519, 0.0009
0x23d5f0c12da4a5eb1aea9ed7bbfd79bebd1b5574, 0.0
0xcb14c8faf2efaea1de57cfaa7df2a57cc2c73aea, 0.0
0x4714431c99d9c1e2c422f1f93fd46b9416d93cb4, 0.0
0x4714431c99d9c1e2c422f1f93fd46b9416d93cb4, 0.0
0xa0170b6935fef8ff2c514703fcb2c597a9bc2076, 0.005
0x70e1648c18b865e6f267166345a645a0a03491e3, 0.0
0x6ddb0bf4162ea1b1809080e87c7babf39de58893, 0.00130994
